41.6623013,-87.6799986
41.8239242,-87.8022281
41.718161,-87.739651
41.9375139,-87.8068809
41.9302374,-87.8836977
41.946896,-87.708423
41.7538244,-87.7221598
41.90967,-87.766355
41.7787714,-87.7415454
41.751494,-87.5869791
41.747802,-87.800318
41.6248069,-87.737713
41.78178,-88.31672
41.779459,-87.867462
41.9056209,-87.9871961
41.5060804,-87.6694215
41.603857,-87.793477
41.5583034,-87.6361733
41.6006,-87.5608759
41.720453,-87.6875
41.698072,-88.067604
42.0485176,-88.1071321
41.6924214,-87.6425721
41.5228876,-88.1250539
41.903771,-88.121347
41.75266,-88.013439
41.750716,-87.65889
41.835354,-87.665214
41.7236337,-87.5753837
41.7682924,-87.6832709
41.7069775,-87.6198607
41.8502529,-87.743843
41.9898781,-87.6704798
42.3844976,-87.9571408
41.8530749,-87.625904
41.8318947,-87.6169671
41.600477,-87.694985
41.907705,-87.844467
41.623015,-87.581802
41.8666079,-87.6857257
41.172747,-87.852132
41.5431818,-87.8505696
41.880471,-87.7234299
41.7943322,-87.6641235
41.860439,-88.01694
42.0182017,-87.8066334
41.864669,-87.835531
41.7496438,-88.206109
41.933312,-88.043104
41.5410219,-88.1995089
41.62964,-87.927192
41.77291,-87.644964
41.69917,-87.7976694
41.651689,-88.123302
42.178123,-88.3347469
41.5667542,-88.2004917
42.3489938,-87.8747464
41.5073879,-87.7323129
42.282631,-88.045824
41.671114,-87.73939
41.944952,-88.734553
42.1069496,-88.2920325
42.1392138,-88.0160258
41.7052142,-88.3047567
38.5929092,-89.9898032
38.6840933,-90.0108517
38.516951,-89.951462
38.9145413,-90.1402083
38.5271393,-90.0351252
38.5693389,-89.9296831
41.5123647,-87.9575328
38.5693389,-89.9296831
42.0225102,-87.9583297
38.552967,-90.1656749
41.629169,-87.5094359
41.594999,-87.5089253
41.470478,-87.335128
41.5511458,-87.4288324
41.49115,-87.471504
41.539074,-87.509809
41.4586508,-87.0608942
41.6798929,-86.8932582
41.640837,-87.433611
41.589791,-87.337425
41.6168569,-87.0452403
41.551106,-87.241182
39.832424,-84.82264
39.78877,-86.1596409
39.718393,-86.148546
39.8260689,-86.047315
39.655011,-86.139909
39.7523259,-86.2505089
39.823011,-86.2566219
39.9055755,-86.0763468
39.7690709,-86.11048
39.701613,-86.083268
40.0273332,-85.7293696
39.614006,-86.076534
39.798701,-86.264022
40.0061694,-86.1270517
39.724162,-86.218202
40.0466644,-86.487598
39.818226,-85.769002
39.692918,-86.185567
39.825627,-86.122438
39.763216,-86.33243
39.675878,-86.370288
40.4762538,-86.1554963
39.737902,-86.139402
40.4166,-86.816127
40.0303657,-85.9965131
39.913252,-86.225172
39.85626,-86.393337
39.7749188,-85.987936
28.7158356,-96.8750761
39.761126,-86.159683
40.1142685,-85.5660673
39.642738,-86.332919
39.418132,-86.40975
39.856403,-85.983996
39.9007964,-85.3853478
39.491845,-86.063684
38.293151,-85.806994
38.2959585,-85.7262795
38.3193092,-85.7527377
38.2374537,-86.1256292
37.995436,-87.468169
41.5801739,-87.4808795
39.4156403,-87.4149028
38.957845,-85.8558337
39.5214373,-85.7769238
39.1821326,-85.8475275
39.1235092,-84.8473302
41.67963,-87.499216
39.0916945,-84.4957278
38.9828024,-84.6448826
39.08047,-84.481043
39.020447,-84.593154
39.087874,-84.519757
38.918335,-84.627474
39.019947,-84.689598
39.0031864,-84.4250391
39.032429,-84.537113
38.255045,-85.751362
38.2147035,-85.742934
38.2206929,-85.7765834
38.196314,-85.799544
37.812938,-85.4776823
38.199077,-85.659423
38.143134,-85.8404
38.059851,-84.4642
37.990378,-84.5196409
38.1943172,-84.8274022
37.9928763,-85.707815
38.212232,-85.596441
37.7147579,-85.8275727
38.14456,-85.585229
38.138,-85.685407
38.1512004,-85.7643634
38.24589,-85.524156
38.1799325,-85.212814
38.081235,-85.883168
37.724721,-87.122779
37.7315034,-84.2807026
38.287219,-85.574563
37.1305726,-84.0774085
36.964757,-84.5974096
36.943816,-86.4223286
37.0010151,-85.9246977
38.2568015,-85.7901784
38.252488,-85.65067
37.7147579,-85.8275727
42.4495009,-83.1265302
42.282912,-83.170446
42.450397,-82.9682179
42.248451,-83.177535
42.504412,-83.08503
42.344265,-83.130958
42.331816,-83.072833
42.185817,-83.188592
42.322421,-83.447522
42.49358,-82.938051
42.5622848,-83.1081476
42.367196,-83.336809
42.674023,-82.83008
42.2456746,-83.6813888
42.211426,-83.270217
42.526324,-83.029531
42.2949593,-83.2720083
42.567819,-82.91244
42.442293,-83.32355
42.282455,-83.363718
42.4579442,-83.2779294
42.141066,-83.22837
42.386201,-83.277032
42.442016,-83.200757
42.358496,-83.197371
42.448707,-83.033918
42.4037076,-83.1599315
42.368314,-83.0716325
42.6473609,-83.271079
42.4004321,-83.0004015
42.3920688,-83.123905
41.9419209,-83.4044869
42.325807,-83.310987
42.517531,-83.183176
42.485717,-83.201609
42.639466,-83.332151
42.399962,-83.217157
42.4142132,-82.9400513
42.256296,-83.253755
43.0025819,-83.762647
42.5877694,-83.8768602
42.67054,-83.00774
42.629637,-82.919937
44.948718,-93.220015
44.9563695,-93.106314
44.829502,-93.289311
45.0954814,-93.3563435
44.9898368,-93.0255996
44.8832489,-93.080598
44.9486429,-93.2801999
45.0604504,-93.2469624
44.9348862,-93.3870518
44.990032,-93.25154
44.955464,-93.1471052
46.0111204,-92.9338327
45.140855,-93.234215
45.279838,-92.9952239
45.197045,-93.3536419
44.777036,-93.416485
44.730702,-93.218484
45.5531796,-94.1975583
45.0338827,-92.8266279
45.1257682,-93.491134
38.587224,-90.2764409
38.662615,-90.26208
38.6758895,-90.2519927
38.627887,-90.247587
38.722961,-90.336035
38.6551911,-90.2020937
38.612733,-90.322611
38.592629,-90.2442559
38.523115,-90.354256
38.774036,-90.2702
38.7999814,-90.3340469
38.596228,-90.47438
38.795823,-90.576751
38.7615089,-90.530989
38.54092,-90.474256
38.501879,-90.332503
38.2134444,-90.4018357
38.7148266,-90.4384231
38.618289,-90.192523
38.410777,-90.382855
38.505011,-90.64078
38.777689,-90.699223
38.67094,-90.3291239
37.7895868,-90.4307184
38.561618,-90.405385
38.7670876,-90.2208455
38.568784,-90.339297
38.484194,-90.504689
38.8160278,-90.8770209
37.3023721,-89.5821687
38.7553916,-90.6361421
38.770836,-90.78201
38.964389,-92.286867
38.7465811,-90.4219886
38.596228,-90.47438
40.7125151,-74.1942901
40.6656147,-74.2343104
40.8809811,-74.145471
40.8100241,-74.0013498
40.7679745,-74.2398621
40.7358303,-74.0633099
40.4777415,-74.2906772
40.549171,-74.321738
40.6905258,-74.2885105
40.8501716,-74.0756901
40.2852809,-74.0503822
40.5871983,-74.5076124
40.5478365,-74.4285462
39.9639,-74.1895909
40.7725747,-74.1617619
40.7151886,-74.224482
40.4855247,-74.4713196
40.9187294,-74.1659081
40.646668,-74.2266269
40.7768171,-74.0288588
40.8584123,-74.0357332
40.1801641,-74.2445943
40.8790676,-74.6481916
40.7463822,-74.2276014
40.836535,-74.823752
40.632805,-74.397053
40.6067746,-74.261312
40.3592045,-74.3053494
40.679256,-75.1451445
40.4313638,-74.3880877
40.858843,-73.88655
40.865554,-73.8624419
40.7605092,-73.7698141
40.6554521,-73.6735244
40.755894,-73.879437
40.704478,-73.638731
40.7347506,-73.8730688
40.663263,-73.932077
40.743009,-73.921265
40.679282,-73.881135
40.825183,-73.871131
40.8461655,-73.9020823
40.6430147,-73.9909942
40.684015,-73.429143
40.810369,-73.408803
40.8428996,-73.2920759
40.858925,-73.089143
41.09932,-74.017413
40.65591,-73.889036
40.7146577,-73.9431743
40.880378,-73.841917
40.6940001,-73.9634876
40.705207,-73.739475
40.6804162,-73.9604381
40.925045,-73.895948
40.679778,-73.840521
40.7091264,-73.7978201
40.8406194,-73.8420116
40.8221086,-73.897464
40.576453,-74.104285
40.8088256,-73.9485511
40.7879679,-73.9417662
40.780956,-73.245903
40.753744,-73.9923526
40.6995974,-73.9128746
40.71582,-73.426467
40.753383,-73.326582
40.62646,-74.1641609
39.2221674,-84.4415486
39.128571,-84.49873
39.153613,-84.603206
39.1583625,-84.5390539
39.1673077,-84.4536674
39.2484765,-84.596573
39.2862427,-84.4858374
39.2911747,-84.3949139
39.292089,-84.312928
39.0940562,-84.2642629
39.1389616,-84.5325973
39.109926,-84.566085
39.2010409,-84.521299
39.19699,-84.476848
39.25925,-84.800289
39.5418707,-84.2917761
39.093442,-84.618536
39.228008,-84.5487991
39.4997848,-84.3438955
39.170888,-84.421912
39.95124,-83.8316229
39.1614372,-84.5067139
39.333099,-84.521789
39.8212527,-84.2826571
39.103259,-84.529047
39.192938,-84.6595331
39.1880949,-84.60151
39.06938,-84.302649
39.193819,-84.238361
39.3964268,-84.5519286
39.347891,-84.3942103
39.9542364,-83.0951835
39.939194,-82.996667
39.9821079,-83.005023
40.086811,-82.978192
39.95458,-82.876565
40.052461,-83.050641
39.914489,-82.881337
39.9859201,-82.9833006
39.9469489,-82.945741
39.879124,-83.04617
40.0268749,-82.445144
39.9572095,-83.0413384
39.9832082,-83.1504678
39.981191,-82.823005
39.735288,-82.626596
39.5725551,-82.9531739
40.2333826,-82.8360412
39.919274,-83.123336
39.889099,-83.00025
40.1635519,-83.0203222
39.9012099,-82.8819931
39.3556299,-82.9768146
40.1423834,-82.9267624
41.419049,-81.726944
41.464149,-81.768509
41.421572,-81.52684
41.523349,-81.59087
40.9925432,-81.4929004
40.238836,-83.347984
39.3779411,-84.2227308
40.623882,-75.482476
36.1507373,-86.8553803
36.0149631,-86.7053577
36.206213,-86.7680139
36.155983,-86.790282
35.847965,-86.430887
36.594239,-87.288936
36.1694042,-86.6008874
36.190396,-86.295993
42.568017,-87.948443
